DCU,Nombre,Hotel,Edificio,Codigo
MAYA (ICR),CL110 Maya Administración,ZZNN Maya,ZZNN,110
MAYA (ICR),CL111 Subgerente Pilar,ZZNN Maya,ZZNN,111
MAYA (ICR),CL112 Maya Backoffiec (2),ZZNN Maya,ZZNN,112
MAYA (ICR),"CL113 Maya Frontdesk, Recepción",ZZNN Maya,ZZNN,113
MAYA (ICR),CL114 Maya Cuarto Teleco,ZZNN Maya,ZZNN,114
MAYA (ICR),CL115 Maya Camerino,ZZNN Maya,ZZNN,115
MAYA (ICR),CL116 Maya Aseos Masc. Sector C,ZZNN Maya,ZZNN,116
MAYA (ICR),CL117 Maya Aseos Feme. Sector C,ZZNN Maya,ZZNN,117
MAYA (ICR),CL118 Maya Oficio Sector C,ZZNN Maya,ZZNN,118
MAYA (ICR),CL119 Maya Music Bar Zona Baile,ZZNN Maya,ZZNN,119
MAYA (ICR),CL120 Maya Music Bar Zona Salones,ZZNN Maya,ZZNN,120
MAYA (ICR),CL121 Maya Tanquetas Sector C,ZZNN Maya,ZZNN,121
MAYA (ICR),CL122 Maya Piramide Lado Bar,ZZNN Maya,ZZNN,122
MAYA (ICR),CL123 Maya Piramide lado Tiendas,ZZNN Maya,ZZNN,123
MAYA (ICR),CL124 Maya Piramide lado Harrison,ZZNN Maya,ZZNN,124
MAYA (ICR),CL125 Maya Piramide lado Internet,ZZNN Maya,ZZNN,125
MAYA (ICR),CL126 Maya Salón Fumadores,ZZNN Maya,ZZNN,126
MAYA (ICR),"CL127 Maya Biblioteca , Internet",ZZNN Maya,ZZNN,127
MAYA (ICR),CL128 Maya Billar,ZZNN Maya,ZZNN,128
MAYA (ICR),CL129 Maya Local Com 1 Logo Shop,ZZNN Maya,ZZNN,129
MAYA (ICR),CL130 Maya Local Com 2 Atesanias Ma,ZZNN Maya,ZZNN,130
MAYA (ICR),CL131 Maya Local Comer 3 Tabaqueria,ZZNN Maya,ZZNN,131
MAYA (ICR),CL132 Maya Oficio Piramide (Harrison),ZZNN Maya,ZZNN,132
MAYA (ICR),CL133 Maya Tanquetas Piramide,ZZNN Maya,ZZNN,133
MAYA (ICR),CL134 Maya Local comerc. 4 Harrison,ZZNN Maya,ZZNN,134
MAYA (ICR),CL135 Maya Rest. Sala steak,ZZNN Maya,ZZNN,135
MAYA (ICR),CL136 Maya Rest. Steak Entrada,ZZNN Maya,ZZNN,136
MAYA (ICR),CL137 Maya Rest. Marico Entrada,ZZNN Maya,ZZNN,137
MAYA (ICR),CL138 Maya Rest. Mariquería Sala,ZZNN Maya,ZZNN,138
MAYA (ICR),CL139 Maya Buffet 1 Marisquería,ZZNN Maya,ZZNN,139
MAYA (ICR),CL140 Maya Buffet Steak,ZZNN Maya,ZZNN,140
MAYA (ICR),CL141 Maya Aseos M. Recep Buffets,ZZNN Maya,ZZNN,141
MAYA (ICR),CL142 Maya Aseos H Recep. Buffets,ZZNN Maya,ZZNN,142
MAYA (ICR),CL143 Maya Tanqueta 1 Sector E,ZZNN Maya,ZZNN,143
MAYA (ICR),CL144 Maya Tanqueta 2 Sector E,ZZNN Maya,ZZNN,144
MAYA (ICR),CL145 Maya Comedor Personal,ZZNN Maya,ZZNN,145
MAYA (ICR),CL146 Higienización,ZZNN Maya,ZZNN,146
MAYA (ICR),CL147 Maya Gobernanta,ZZNN Maya,ZZNN,147
MAYA (ICR),CL148 Maya SS.TT.,ZZNN Maya,ZZNN,148
MAYA (ICR),CL149 Maya Jefe Cocina,ZZNN Maya,ZZNN,149
MAYA (ICR),CL150 Maya Oficina Bares,ZZNN Maya,ZZNN,150
MAYA (ICR),CL151 Maya Almacen Sector F,ZZNN Maya,ZZNN,151
MAYA (ICR),CL152 Maya Gourmet,ZZNN Maya,ZZNN,152
MAYA (ICR),CL153 Maya Japones,ZZNN Maya,ZZNN,153
MAYA (ICR),CL154 Maya Recep. Aseos Rest. Espec,ZZNN Maya,ZZNN,154
MAYA (ICR),CL155 Maya Previsión CL4 Sector G,ZZNN Maya,ZZNN,155
MAYA (ICR),CL156 Maya Oficio Restauran Especia,ZZNN Maya,ZZNN,156
MAYA (ICR),CL157 Maya Chef,ZZNN Maya,ZZNN,157
MAYA (ICR),CL158 Maya Tanquetas Rest. Especial,ZZNN Maya,ZZNN,158
MAYA (ICR),CL159 Maya Tepanyaqui (1),ZZNN Maya,ZZNN,159
MAYA (ICR),CL160 Maya Tepanyaqui (2),ZZNN Maya,ZZNN,160
MAYA (ICR),CL161 Maya Tepanyaqui (3),ZZNN Maya,ZZNN,161
MAYA (ICR),CL162 Maya Tepanyaqui (4),ZZNN Maya,ZZNN,162
MAYA (ICR),CL163 Maya Tepanyaqui (5),ZZNN Maya,ZZNN,163
MAYA (ICR),CL164 Maya Aseos Feme. Sector H,ZZNN Maya,ZZNN,164
MAYA (ICR),CL165 Maya Aseos Masc. Sector H,ZZNN Maya,ZZNN,165
MAYA (ICR),CL166 Maya Rest. Palapa (Izda),ZZNN Maya,ZZNN,166
MAYA (ICR),CL167 Maya Buffet Palapa,ZZNN Maya,ZZNN,167
MAYA (ICR),CL168 Maya Rest. Palapa (Dcha),ZZNN Maya,ZZNN,168
MAYA (ICR),CL169 Maya Aseos Masc. Palapa,ZZNN Maya,ZZNN,169
MAYA (ICR),CL170 Maya Aseos Feme. Palapa,ZZNN Maya,ZZNN,170
MAYA (ICR),CL171 Maya Tanquetas Palapa,ZZNN Maya,ZZNN,171
MAYA (ICR),CL172 Maya Chef,ZZNN Maya,ZZNN,172
MAYA (ICR),CL173 Maya Oficio Palapa,ZZNN Maya,ZZNN,173
MAYA (ICR),CL174 Maya Compresores,ZZNN Maya,ZZNN,174
MAYA (ICR),CL175 Maya Sala Curas,ZZNN Maya,ZZNN,175
MAYA (ICR),CL176 Maya Medico 1,ZZNN Maya,ZZNN,176
MAYA (ICR),CL177 Maya Pasillo Centro Medico,ZZNN Maya,ZZNN,177
MAYA (ICR),CL178 Maya Medico 2,ZZNN Maya,ZZNN,178
MAYA (ICR),CL179 Maya Sala Espera 1,ZZNN Maya,ZZNN,179
MAYA (ICR),CL180 Maya Sala Espera 2,ZZNN Maya,ZZNN,180
MAYA (ICR),CL181 Maya Oficinas Casa Club,ZZNN Maya,ZZNN,181
MAYA (ICR),CL182 Maya Vestuario Masc. CasaClub,ZZNN Maya,ZZNN,182
MAYA (ICR),CL183 Maya Vestuario Feme. CasaClub,ZZNN Maya,ZZNN,183
MAYA (ICR),CL184 Maya Bar Casa Club,ZZNN Maya,ZZNN,184
MAYA (ICR),CL185 Maya Tanquetas Casa Club,ZZNN Maya,ZZNN,185
C. COMERCIAL(ICR),RC1 Pasillo Masaje H,Centro Comercial,ZZNN,1
C. COMERCIAL(ICR),RC2 Recepcion valet ,Centro Comercial,ZZNN,2
C. COMERCIAL(ICR),RC3 Vestuarios H,Centro Comercial,ZZNN,3
C. COMERCIAL(ICR),RC4 Baños y  Duchas ,Centro Comercial,ZZNN,4
C. COMERCIAL(ICR),RC5 Vichy Shower-1 H,Centro Comercial,ZZNN,5
C. COMERCIAL(ICR),RC6 Vichy Shower-2 H,Centro Comercial,ZZNN,6
C. COMERCIAL(ICR),RC7 Ducha Jet H ESCO,Centro Comercial,ZZNN,7
C. COMERCIAL(ICR),RC8 Masaje-1 H ALTEP,Centro Comercial,ZZNN,8
C. COMERCIAL(ICR),RC9 CA15 Talacalt C1,Centro Comercial,ZZNN,9
C. COMERCIAL(ICR),RC10 CA17XEL (RIO SU,Centro Comercial,ZZNN,10
C. COMERCIAL(ICR),RC11 CA18 YAAKUN (AM,Centro Comercial,ZZNN,11
C. COMERCIAL(ICR),RC12  CA19 TAPAZOLLI,Centro Comercial,ZZNN,12
C. COMERCIAL(ICR),RC13 CA20 ALTEPETL (,Centro Comercial,ZZNN,13
C. COMERCIAL(ICR),RC14 CA21 CHEEL 8arc,Centro Comercial,ZZNN,14
C. COMERCIAL(ICR),RC15 CA22cualli feli,Centro Comercial,ZZNN,15
C. COMERCIAL(ICR),RC16 CABINA  DE NOVI,Centro Comercial,ZZNN,16
C. COMERCIAL(ICR),RC17 Relajacion SPA,Centro Comercial,ZZNN,17
C. COMERCIAL(ICR),RC18 CA26 PIZMILTEC ,Centro Comercial,ZZNN,18
C. COMERCIAL(ICR),RC19 Recepcion despa,Centro Comercial,ZZNN,19
C. COMERCIAL(ICR),RC20 Pasillo Masaje ,Centro Comercial,ZZNN,20
C. COMERCIAL(ICR),RC21 Vestibulo Baños,Centro Comercial,ZZNN,21
C. COMERCIAL(ICR),RC22 RECEPCION VALET,Centro Comercial,ZZNN,22
C. COMERCIAL(ICR),RC23 BAÑOS Y DUCHAS ,Centro Comercial,ZZNN,23
C. COMERCIAL(ICR),RC24  M14 Cihualt,Centro Comercial,ZZNN,24
C. COMERCIAL(ICR),RC25 Vestuario M13 N,Centro Comercial,ZZNN,25
C. COMERCIAL(ICR),RC26 Ducha ESCOCESA,Centro Comercial,ZZNN,26
C. COMERCIAL(ICR),RC27 Ca Masaje Acozt,Centro Comercial,ZZNN,27
C. COMERCIAL(ICR),RC28 Cabina Masaje  ,Centro Comercial,ZZNN,28
C. COMERCIAL(ICR),RC29 C Masaje-3 M Ch,Centro Comercial,ZZNN,29
C. COMERCIAL(ICR),RC30 C Masaje-4 M KA,Centro Comercial,ZZNN,30
C. COMERCIAL(ICR),RC31 Ca Masaje-5 M P,Centro Comercial,ZZNN,31
C. COMERCIAL(ICR),RC32 C Masaje-6 M IX,Centro Comercial,ZZNN,32
C. COMERCIAL(ICR),RC33 OFICINA MANAGER,Centro Comercial,ZZNN,33
C. COMERCIAL(ICR),RC34 C Masaje  PAETL,Centro Comercial,ZZNN,34
C. COMERCIAL(ICR),RC35 C Masaje-9 M IX,Centro Comercial,ZZNN,35
C. COMERCIAL(ICR),RC36 C Masaje-10 M Q,Centro Comercial,ZZNN,36
C. COMERCIAL(ICR),RC37 C Masaje-11 M A,Centro Comercial,ZZNN,37
C. COMERCIAL(ICR),RC38 C Masaje-12 M M,Centro Comercial,ZZNN,38
C. COMERCIAL(ICR),RC39 Recepcion SPA,Centro Comercial,ZZNN,39
C. COMERCIAL(ICR),RC40 Pasillo PEDILUB,Centro Comercial,ZZNN,40
C. COMERCIAL(ICR),RC41 Pasillo PEDILIV,Centro Comercial,ZZNN,41
C. COMERCIAL(ICR),RC42 DIRECTOR SPA,Centro Comercial,ZZNN,42
C. COMERCIAL(ICR),RC43 SALA TERAOEUTAS,Centro Comercial,ZZNN,43
C. COMERCIAL(ICR),RC44 Boutique SPA,Centro Comercial,ZZNN,44
C. COMERCIAL(ICR),RC45 Peluqueria SPA,Centro Comercial,ZZNN,45
C. COMERCIAL(ICR),"RC46 oficio\""star ca",Centro Comercial,ZZNN,46
C. COMERCIAL(ICR),RC47 star cafe (2C),Centro Comercial,ZZNN,47
C. COMERCIAL(ICR),RC48 LIBRE,Centro Comercial,ZZNN,48
C. COMERCIAL(ICR),RC49 Sunglass Island,Centro Comercial,ZZNN,49
C. COMERCIAL(ICR),RC50 Art.Mexicana y ,Centro Comercial,ZZNN,50
C. COMERCIAL(ICR),RC51 VIVA MEX(3G),Centro Comercial,ZZNN,51
C. COMERCIAL(ICR),RC52 VIVA MEX(3I),Centro Comercial,ZZNN,52
C. COMERCIAL(ICR),RC53 libre (1K),Centro Comercial,ZZNN,53
C. COMERCIAL(ICR),RC54 Taqueria,Centro Comercial,ZZNN,54
C. COMERCIAL(ICR),RC55 Baños CAFETERIA,Centro Comercial,ZZNN,55
C. COMERCIAL(ICR),RC56 Tanque Taqueria,Centro Comercial,ZZNN,56
C. COMERCIAL(ICR),RC57 Alumbrado (H) SPA,Centro Comercial,ZZNN,57
C. COMERCIAL(ICR),RC58 Alumbrado (M) SPA,Centro Comercial,ZZNN,58
C. COMERCIAL(ICR),RC59 Leditex (3C),Centro Comercial,ZZNN,59
C. COMERCIAL(ICR),RC60 Grab-and Go3D,Centro Comercial,ZZNN,60
C. COMERCIAL(ICR),RC61 IBEROSERVICE3K,Centro Comercial,ZZNN,61
C. COMERCIAL(ICR),RC62 SILVER 3E,Centro Comercial,ZZNN,62
C. COMERCIAL(ICR),RC63 Alberca Princ. ,Centro Comercial,ZZNN,63
C. COMERCIAL(ICR),RC64 Alberca Princ. ,Centro Comercial,ZZNN,64
C. COMERCIAL(ICR),RC65 Heladeria 3I,Centro Comercial,ZZNN,65
C. COMERCIAL(ICR),RC66 Farmacia 3J,Centro Comercial,ZZNN,66
C. COMERCIAL(ICR),RC67 Robin Rhud 3L,Centro Comercial,ZZNN,67
C. COMERCIAL(ICR),RC68 Oficina de Obra,Centro Comercial,ZZNN,68
C. COMERCIAL(ICR),RC69 Reserva (dañado,Centro Comercial,ZZNN,69
C. COMERCIAL(ICR),RC70 DEP. TECNICO 1 ,Centro Comercial,ZZNN,70
C. COMERCIAL(ICR),RC71 Director Arquit,Centro Comercial,ZZNN,71
C. COMERCIAL(ICR),RC72 DIRECTOR DE OBR,Centro Comercial,ZZNN,72
C. COMERCIAL(ICR),RC73 Alberto Gil Dir,Centro Comercial,ZZNN,73
C. COMERCIAL(ICR),RC74 sala de juntas,Centro Comercial,ZZNN,74
C. COMERCIAL(ICR),RC75 Director Financ,Centro Comercial,ZZNN,75
C. COMERCIAL(ICR),RC76 GYM PLANTA BAJA,Centro Comercial,ZZNN,76
C. COMERCIAL(ICR),RC77 SALA 1 GYM  YOG,Centro Comercial,ZZNN,77
C. COMERCIAL(ICR),RC78 SALA 2 GYM  CRO,Centro Comercial,ZZNN,78
C. COMERCIAL(ICR),RC79 SALA 3 GYM SPIN,Centro Comercial,ZZNN,79
C. COMERCIAL(ICR),RC80 STARCAMP DOLPHI,Centro Comercial,ZZNN,80
C. COMERCIAL(ICR),RC81 STARCAMP EAGLE,Centro Comercial,ZZNN,81
C. COMERCIAL(ICR),RC82 STARCAMP MONKEY,Centro Comercial,ZZNN,82
C. COMERCIAL(ICR),RC83 STARCAMP MONKEY,Centro Comercial,ZZNN,83
C. COMERCIAL(ICR),RC84 BAR DISCO GALAX,Centro Comercial,ZZNN,84
C. COMERCIAL(ICR),RC85 DISCO GALAXY,Centro Comercial,ZZNN,85
C. COMERCIAL(ICR),RC86 CASINO LAS VEGA,Centro Comercial,ZZNN,86
C. COMERCIAL(ICR),RC87 CASINO LAS VEGA,Centro Comercial,ZZNN,87
C. COMERCIAL(ICR),RC88 libre 21D,Centro Comercial,ZZNN,88
C. COMERCIAL(ICR),RC89 Bodas L22 4H,Centro Comercial,ZZNN,89
C. COMERCIAL(ICR),RC90 4k Tequileria L,Centro Comercial,ZZNN,90
C. COMERCIAL(ICR),RC91 PROCHOP L18,Centro Comercial,ZZNN,91
C. COMERCIAL(ICR),RC92 LOGOCHOP L16,Centro Comercial,ZZNN,92
C. COMERCIAL(ICR),RC93 TABAQUERIA L 20,Centro Comercial,ZZNN,93
C. COMERCIAL(ICR),RC94 JOYERIA IMPERIA,Centro Comercial,ZZNN,94
C. COMERCIAL(ICR),RC95 Mr Buho L14 y 1,Centro Comercial,ZZNN,95
C. COMERCIAL(ICR),RC96 Cantina,Centro Comercial,ZZNN,96
C. COMERCIAL(ICR),RC97 Hamburgueseria,Centro Comercial,ZZNN,97
C. COMERCIAL(ICR),RC98 Taqueria Oficio,Centro Comercial,ZZNN,98
C. COMERCIAL(ICR),RC99 Oficio Disco,Centro Comercial,ZZNN,99
C. COMERCIAL(ICR),RC100 Tanquetas BAR ,Centro Comercial,ZZNN,100
C. COMERCIAL(ICR),RC101 TANQUETAS AMBU,Centro Comercial,ZZNN,101
C. COMERCIAL(ICR),RC102  VIVA MEXICO,Centro Comercial,ZZNN,102
JOIA (ROOM ZZNN),Cuarto Técnico CL28,ZZNN Joia,ZZNN,1
JOIA (ROOM ZZNN),Room Service CL29,ZZNN Joia,ZZNN,2
JOIA (ROOM ZZNN),Vestuario Ejecutivos,ZZNN Joia,ZZNN,3
JOIA (ROOM ZZNN),Vestuario Ejecutivas,ZZNN Joia,ZZNN,4
JOIA (ROOM ZZNN),Tanquetas Music Bar ,ZZNN Joia,ZZNN,5
JOIA (ROOM ZZNN),Gobernanta CL33,ZZNN Joia,ZZNN,6
JOIA (ROOM ZZNN),Comedor Personal CL3,ZZNN Joia,ZZNN,7
JOIA (ROOM ZZNN),Rest. Italiano CL1,ZZNN Joia,ZZNN,8
JOIA (ROOM ZZNN),Maletero/Representan,ZZNN Joia,ZZNN,9
JOIA (ROOM ZZNN),Aseos Salida,ZZNN Joia,ZZNN,10
JOIA (ROOM ZZNN),Comunicaciones CL4,ZZNN Joia,ZZNN,11
JOIA (ROOM ZZNN),BackOfice CL5,ZZNN Joia,ZZNN,12
JOIA (ROOM ZZNN),Oficina CL6,ZZNN Joia,ZZNN,13
JOIA (ROOM ZZNN),Subdireccion cuartos,ZZNN Joia,ZZNN,14
JOIA (ROOM ZZNN),Sub Direccion BaresC,ZZNN Joia,ZZNN,15
JOIA (ROOM ZZNN),Subdirector CL9,ZZNN Joia,ZZNN,16
JOIA (ROOM ZZNN),Director CL10,ZZNN Joia,ZZNN,17
JOIA (ROOM ZZNN),Pasillo SE CL11,ZZNN Joia,ZZNN,18
JOIA (ROOM ZZNN),Recepción CL12,ZZNN Joia,ZZNN,19
JOIA (ROOM ZZNN),Lobby Bar CL13,ZZNN Joia,ZZNN,20
JOIA (ROOM ZZNN),Pasillo NE CL14,ZZNN Joia,ZZNN,21
JOIA (ROOM ZZNN),Oficio Music Bar CL1,ZZNN Joia,ZZNN,22
JOIA (ROOM ZZNN),Salón Fumadores CL16,ZZNN Joia,ZZNN,23
JOIA (ROOM ZZNN),Music Bar CL17,ZZNN Joia,ZZNN,24
JOIA (ROOM ZZNN),Plateria Magna CL18,ZZNN Joia,ZZNN,25
JOIA (ROOM ZZNN),Biblioteca/Internet ,ZZNN Joia,ZZNN,26
JOIA (ROOM ZZNN),Billar CL20,ZZNN Joia,ZZNN,27
JOIA (ROOM ZZNN),Star Market CL21,ZZNN Joia,ZZNN,28
JOIA (ROOM ZZNN),Hotel Shop CL22,ZZNN Joia,ZZNN,29
JOIA (ROOM ZZNN),Cúpula Norte CL23,ZZNN Joia,ZZNN,30
JOIA (ROOM ZZNN),Cúpula Sur CL24,ZZNN Joia,ZZNN,31
JOIA (ROOM ZZNN),Pasillo Conexión N C,ZZNN Joia,ZZNN,32
JOIA (ROOM ZZNN),Pasillo Conexión S C,ZZNN Joia,ZZNN,33
JOIA (ROOM ZZNN),Aseos Cllientes N0 C,ZZNN Joia,ZZNN,34
JOIA (ROOM ZZNN),Control CL35,ZZNN Joia,ZZNN,35
JOIA (ROOM ZZNN),oficina economato,ZZNN Joia,ZZNN,36
JOIA (ROOM ZZNN),Camerino 1 CL68,ZZNN Joia,ZZNN,37
JOIA (ROOM ZZNN),Animación 1 CL70,ZZNN Joia,ZZNN,38
JOIA (ROOM ZZNN),Animación 2 CL71,ZZNN Joia,ZZNN,39
JOIA (ROOM ZZNN),Oficio Bar 2 Teatro ,ZZNN Joia,ZZNN,40
JOIA (ROOM ZZNN),ficina Maitre CL37,ZZNN Joia,ZZNN,41
JOIA (ROOM ZZNN),Oficio Bar 1 Teatro ,ZZNN Joia,ZZNN,42
JOIA (ROOM ZZNN),Camerino CL69,ZZNN Joia,ZZNN,43
JOIA (ROOM ZZNN),Escenario 1 CL66,ZZNN Joia,ZZNN,44
JOIA (ROOM ZZNN),Escenario 2 CL67,ZZNN Joia,ZZNN,45
JOIA (ROOM ZZNN),Cuadro Eléctrico CL7,ZZNN Joia,ZZNN,46
JOIA (ROOM ZZNN),Amplificacion CL72,ZZNN Joia,ZZNN,47
JOIA (ROOM ZZNN),Pasillos 1 Blq. F CL,ZZNN Joia,ZZNN,48
JOIA (ROOM ZZNN),Pasillos 2 Blq F CL4,ZZNN Joia,ZZNN,49
JOIA (ROOM ZZNN),Pasillos 3 Blq F,ZZNN Joia,ZZNN,50
JOIA (ROOM ZZNN),Pasillos 1 Blq G CL4,ZZNN Joia,ZZNN,51
JOIA (ROOM ZZNN),Pasillos 2 Blq G CL4,ZZNN Joia,ZZNN,52
JOIA (ROOM ZZNN),Pasillos 3 Blq G CL4,ZZNN Joia,ZZNN,53
JOIA (ROOM ZZNN),Pasillos LS1 CL44,ZZNN Joia,ZZNN,54
JOIA (ROOM ZZNN),Pasillos LN1 CL42,ZZNN Joia,ZZNN,55
JOIA (ROOM ZZNN),Pasillos LS2 CL45,ZZNN Joia,ZZNN,56
JOIA (ROOM ZZNN),Pasillos LN2 CL45,ZZNN Joia,ZZNN,57
JOIA (ROOM ZZNN),Comedor Sur CL50,ZZNN Joia,ZZNN,58
JOIA (ROOM ZZNN),Comedor gurmet CL49,ZZNN Joia,ZZNN,59
JOIA (ROOM ZZNN),Buffet norte CL51,ZZNN Joia,ZZNN,60
JOIA (ROOM ZZNN),Hall Sur Niv 1/2 CL5,ZZNN Joia,ZZNN,61
JOIA (ROOM ZZNN),Hall juntas 1/2 CL56,ZZNN Joia,ZZNN,62
JOIA (ROOM ZZNN),Cocina CL52,ZZNN Joia,ZZNN,63
JOIA (ROOM ZZNN),Rest. Surf CL60,ZZNN Joia,ZZNN,64
JOIA (ROOM ZZNN),Rest. Japonés CL61,ZZNN Joia,ZZNN,65
JOIA (ROOM ZZNN),Tepanyakis 1/4 CL62,ZZNN Joia,ZZNN,66
JOIA (ROOM ZZNN),Tepanyakis 5/8 CL63,ZZNN Joia,ZZNN,67
JOIA (ROOM ZZNN),Showcooking CL64,ZZNN Joia,ZZNN,68
JOIA (ROOM ZZNN),Cocina apoyo CL65,ZZNN Joia,ZZNN,69
JOIA (ROOM ZZNN),Hall Niv 3 S CL59,ZZNN Joia,ZZNN,70
JOIA (ROOM ZZNN),Hall Niv 3 N CL58,ZZNN Joia,ZZNN,71
JOIA (ROOM ZZNN),Pastelería CL53,ZZNN Joia,ZZNN,72
JOIA (ROOM ZZNN),Chef CL54,ZZNN Joia,ZZNN,73
JOIA (ROOM ZZNN),Tanquetas CL55,ZZNN Joia,ZZNN,74
JOIA (ROOM ZZNN),Rest. Palapa N CL85,ZZNN Joia,ZZNN,79
JOIA (ROOM ZZNN),Rest. Palapa S CL86,ZZNN Joia,ZZNN,80
JOIA (ROOM ZZNN),Tanquetas y Compreso,ZZNN Joia,ZZNN,81
JOIA (ROOM ZZNN),Oficio Palapa CL87,ZZNN Joia,ZZNN,82
JOIA (ROOM ZZNN),Aseos Palapa (M) CL8,ZZNN Joia,ZZNN,83
JOIA (ROOM ZZNN),Aseos Palapa (H) CL8,ZZNN Joia,ZZNN,84
JOIA (ROOM ZZNN),Gimnasio CL76,ZZNN Joia,ZZNN,89
JOIA (ROOM ZZNN),Aseos SPA (H) CL77,ZZNN Joia,ZZNN,90
JOIA (ROOM ZZNN),Aseos SPA (M) CL78,ZZNN Joia,ZZNN,91
JOIA (ROOM ZZNN),Cabina Masaje 2 CL80,ZZNN Joia,ZZNN,92
JOIA (ROOM ZZNN),Cabinas Masaje 1 CL7,ZZNN Joia,ZZNN,93
JOIA (ROOM ZZNN),Cabinas Masajes 3 CL,ZZNN Joia,ZZNN,94
JOIA (ROOM ZZNN),Salón Belleza CL82,ZZNN Joia,ZZNN,95
JOIA (ROOM ZZNN),Personal SPA CL83,ZZNN Joia,ZZNN,96
JOIA (ROOM ZZNN),Oficina SPA CL84,ZZNN Joia,ZZNN,97
JOIA (ROOM ZZNN),Oficio Comedor Emple,ZZNN Joia,ZZNN,98
JOIA (ROOM ZZNN),Cto frio almacen,ZZNN Joia,ZZNN,99
JOIA (ROOM ZZNN),CTO Almacen seco CL ,ZZNN Joia,ZZNN,75
JOIA (ROOM ZZNN),Club vacacional Bar,ZZNN Joia,ZZNN,76
JOIA (ROOM ZZNN),Term. 0008-077,ZZNN Joia,ZZNN,77
JOIA (ROOM ZZNN),Term. 0008-078,ZZNN Joia,ZZNN,100
